MASS        E           DATA        ERR-S
162.        12.3        0.          0.
162.        12.5        0.          0.
162.        12.7        0.          0.
162.        12.9        0.          0.
162.        13.1        0.          0.
162.        13.3        0.          0.
162.        13.5        0.          0.
162.        13.7        0.          0.
162.        13.9        0.          0.
162.        14.1        0.          0.
162.        14.3        0.          0.
162.        14.5        0.          0.
162.        14.7        0.          0.
162.        14.9        0.          0.
163.        0.1         0.0411538   0.0183611
163.        0.3         0.484275    0.047735
163.        0.5         0.709903    0.0451111
163.        0.7         0.834231    0.0424
163.        0.9         0.713462    0.0374119
163.        1.1         0.698498    0.0368057
163.        1.3         0.578031    0.033653
163.        1.5         0.508986    0.0320763
163.        1.7         0.43566     0.0302733
163.        1.9         0.311167    0.0259544
163.        2.1         0.285442    0.0252563
163.        2.3         0.237769    0.0233404
163.        2.5         0.209691    0.0224996
163.        2.7         0.159294    0.019863
163.        2.9         0.150162    0.0196503
163.        3.1         0.129582    0.0188612
163.        3.3         0.111352    0.0175792
163.        3.5         0.104439    0.0172428
163.        3.7         0.0564706   0.0127106
163.        3.9         0.047087    0.0120177
163.        4.1         0.0528115   0.0131344
163.        4.3         0.030711    0.00994208
163.        4.5         0.0345807   0.0106698
163.        4.7         0.0256441   0.00935255
163.        4.9         0.015028    0.00777248
163.        5.1         0.0175999   0.00805747
163.        5.3         0.0165399   0.00870565
163.        5.5         0.          0.
163.        5.7         0.          0.
163.        5.9         0.          0.
163.        6.1         0.          0.
163.        6.3         0.          0.
163.        6.5         0.0149801   0.00883717
163.        6.7         0.          0.
163.        6.9         0.          0.
163.        7.1         0.          0.
163.        7.3         0.          0.
163.        7.5         0.          0.
163.        7.7         0.          0.
163.        7.9         0.          0.
163.        8.1         0.          0.
163.        8.3         0.          0.
163.        8.5         0.          0.
163.        8.7         0.          0.
163.        8.9         0.          0.
163.        9.1         0.          0.
163.        9.3         0.          0.
163.        9.5         0.          0.
163.        9.7         0.          0.
163.        9.9         0.          0.
163.        10.1        0.          0.
163.        10.3        0.          0.
163.        10.5        0.          0.
163.        10.7        0.          0.
163.        10.9        0.          0.
163.        11.1        0.          0.
163.        11.3        0.          0.
163.        11.5        0.          0.
163.        11.7        0.          0.
163.        11.9        0.          0.
163.        12.1        0.          0.
163.        12.3        0.          0.
163.        12.5        0.          0.
163.        12.7        0.          0.
163.        12.9        0.          0.
163.        13.1        0.          0.
163.        13.3        0.          0.
163.        13.5        0.          0.
163.        13.7        0.          0.
163.        13.9        0.          0.
163.        14.1        0.          0.
163.        14.3        0.          0.
163.        14.5        0.          0.
163.        14.7        0.          0.
163.        14.9        0.          0.
164.        0.1         0.0251787   0.0174839
164.        0.3         0.516887    0.0540255
164.        0.5         0.764641    0.0561128
164.        0.7         0.726923    0.0445614
164.        0.9         0.736519    0.0425208
164.        1.1         0.660997    0.0401252
164.        1.3         0.51811     0.0359172
164.        1.5         0.434855    0.033303
164.        1.7         0.456178    0.0345496
164.        1.9         0.396221    0.0329504
164.        2.1         0.297783    0.0289795
164.        2.3         0.274427    0.0282024
164.        2.5         0.16472     0.0222924
164.        2.7         0.174585    0.0232113
164.        2.9         0.162731    0.0229467
164.        3.1         0.117012    0.0199151
164.        3.3         0.108502    0.0196126
164.        3.5         0.138364    0.0226865
164.        3.7         0.0796203   0.0170637
164.        3.9         0.0433887   0.0129976
164.        4.1         0.0512861   0.0146315
164.        4.3         0.0327163   0.0114576
164.        4.5         0.0417316   0.0133299
164.        4.7         0.0477376   0.0147574
164.        4.9         0.0220688   0.0101269
164.        5.1         0.0142185   0.00863147
164.        5.3         0.          0.
164.        5.5         0.          0.
164.        5.7         0.          0.
164.        5.9         0.          0.
164.        6.1         0.          0.
164.        6.3         0.          0.
164.        6.5         0.          0.
164.        6.7         0.          0.
164.        6.9         0.          0.
164.        7.1         0.          0.
164.        7.3         0.          0.
164.        7.5         0.          0.
164.        7.7         0.          0.
164.        7.9         0.          0.
164.        8.1         0.          0.
164.        8.3         0.          0.
164.        8.5         0.          0.
164.        8.7         0.          0.
164.        8.9         0.          0.
164.        9.1         0.          0.
164.        9.3         0.          0.
164.        9.5         0.          0.
164.        9.7         0.          0.
164.        9.9         0.          0.
164.        10.1        0.          0.
164.        10.3        0.          0.
164.        10.5        0.          0.
164.        10.7        0.          0.
164.        10.9        0.          0.
164.        11.1        0.          0.
164.        11.3        0.          0.
164.        11.5        0.          0.
164.        11.7        0.          0.
164.        11.9        0.          0.
164.        12.1        0.          0.
164.        12.3        0.          0.
164.        12.5        0.          0.
164.        12.7        0.          0.
164.        12.9        0.          0.
164.        13.1        0.          0.
164.        13.3        0.          0.
164.        13.5        0.          0.
164.        13.7        0.          0.
164.        13.9        0.          0.
164.        14.1        0.          0.
164.        14.3        0.          0.
164.        14.5        0.          0.
